Campaign Name,Line_Item,Date,Phase/inputs,State,Geo Cut,Audience Cohort,Platform,Publisher,Devices,Section,Ad Unit,Ad Size,Language,Deal Type,Planned Impressions,Delivered Impressions,Planned Clicks,Delivered Clicks,Planned Video Views,Delivered Video Views (True Views),25% Views,50% Views,75% Views,100% Views,Planned Spends,Delievered Spends
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Value_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-12,Media Plan,AP/TL,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,56101.65,67577.0,448.8132,920.0,28050.825,0.0,53357.0,47642.0,44761.0,43177.0,4663.449656249999,5435.674251
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Value_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-13,Media Plan,AP/TL,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,56101.65,,448.8132,,28050.825,,,,,,4663.449656249999,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Value_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-14,Media Plan,AP/TL,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,56101.65,,448.8132,,28050.825,,,,,,4663.449656249999,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Value_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-15,Media Plan,AP/TL,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,56101.65,,448.8132,,28050.825,,,,,,4663.449656249999,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-08-22,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,,166.91400000000002,,10432.125,,,,,,1734.3407812500002,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-08-23,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,,166.91400000000002,,10432.125,,,,,,1734.3407812500002,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-08-24,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,,166.91400000000002,,10432.125,,,,,,1734.3407812500002,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-08-25,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,,166.91400000000002,,10432.125,,,,,,1734.3407812500002,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-08-26,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,,166.91400000000002,,10432.125,,,,,,1734.3407812500002,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-08-27,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,,166.91400000000002,,10432.125,,,,,,1734.3407812500002,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-08-28,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,,166.91400000000002,,10432.125,,,,,,1734.3407812500002,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-08-29,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,3937.0,166.91400000000002,43.0,10432.125,0.0,3187.0,2846.0,2674.0,2563.0,1734.3407812500002,352.261088
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-08-30,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,25361.0,166.91400000000002,359.0,10432.125,0.0,19581.0,17267.0,16086.0,15438.0,1734.3407812500002,1870.742832
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-08-31,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,23581.0,166.91400000000002,370.0,10432.125,0.0,17549.0,14997.0,13766.0,13050.0,1734.3407812500002,1741.886864
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-01,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,24449.0,166.91400000000002,358.0,10432.125,0.0,18384.0,15695.0,14410.0,13724.0,1734.3407812500002,1803.6471669999999
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-02,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,48165.0,166.91400000000002,633.0,10432.125,0.0,36401.0,31645.0,29300.0,28026.0,1734.3407812500002,3300.019688
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-03,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,44849.0,166.91400000000002,706.0,10432.125,0.0,34773.0,30481.0,28396.0,27346.0,1734.3407812500002,3177.2297409999996
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-04,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,44873.0,166.91400000000002,709.0,10432.125,0.0,34326.0,29807.0,27684.0,26408.0,1734.3407812500002,3142.035234
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-05,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,45053.0,166.91400000000002,687.0,10432.125,0.0,34677.0,30318.0,28278.0,27040.0,1734.3407812500002,3093.540681
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-06,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,43237.0,166.91400000000002,698.0,10432.125,0.0,32447.0,27694.0,25542.0,24299.0,1734.3407812500002,3046.503514
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-07,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,42161.0,166.91400000000002,761.0,10432.125,0.0,30526.0,25494.0,23105.0,21798.0,1734.3407812500002,2959.068072
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-08,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,38915.0,166.91400000000002,753.0,10432.125,0.0,28572.0,24057.0,21995.0,20819.0,1734.3407812500002,2865.988219
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-09,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,37692.0,166.91400000000002,699.0,10432.125,0.0,26392.0,21415.0,19141.0,17782.0,1734.3407812500002,2753.1231589999998
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-10,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,28825.0,166.91400000000002,339.0,10432.125,0.0,23226.0,20737.0,19559.0,18822.0,1734.3407812500002,2649.410736
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-11,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,25533.0,166.91400000000002,224.0,10432.125,0.0,21016.0,19009.0,17992.0,17419.0,1734.3407812500002,2125.45033
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-12,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,24975.0,166.91400000000002,288.0,10432.125,0.0,19973.0,17907.0,16882.0,16297.0,1734.3407812500002,1980.8986389999998
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-13,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,,166.91400000000002,,10432.125,,,,,,1734.3407812500002,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-14,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,,166.91400000000002,,10432.125,,,,,,1734.3407812500002,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Socia_Enter_PMP OTT Auction_Deskt_Mi(S_ViAd_10 se_Te_CPM,2024-09-15,Media Plan,AP/TL,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT Auction,Desktop+Mobile,Midroll (Skippable),Video Ad,10 sec,Telegu,CPM,20864.25,,166.91400000000002,,10432.125,,,,,,1734.3407812500002,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-22,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,,1006.298748,,186884.0532,,,,,,17250.83568,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-23,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,,1006.298748,,186884.0532,,,,,,17250.83568,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-24,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,,1006.298748,,186884.0532,,,,,,17250.83568,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-25,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,,1006.298748,,186884.0532,,,,,,17250.83568,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-26,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,,1006.298748,,186884.0532,,,,,,17250.83568,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-27,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,,1006.298748,,186884.0532,,,,,,17250.83568,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-28,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,,1006.298748,,186884.0532,,,,,,17250.83568,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-29,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,44609.0,1006.298748,982.0,186884.0532,0.0,26891.0,24415.0,19013.0,15544.0,17250.83568,6480.64
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-30,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,85523.0,1006.298748,1812.0,186884.0532,0.0,52364.0,47454.0,37510.0,31114.0,17250.83568,17633.0
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-31,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,97722.0,1006.298748,2299.0,186884.0532,0.0,56253.0,48527.0,39326.0,32591.0,17250.83568,20414.82
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-01,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,97034.0,1006.298748,2337.0,186884.0532,0.0,54969.0,47425.0,38193.0,31565.0,17250.83568,20938.34
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-02,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,146030.0,1006.298748,3198.0,186884.0532,0.0,83751.0,73699.0,59053.0,49220.0,17250.83568,23322.44
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-03,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,263257.0,1006.298748,5361.0,186884.0532,0.0,143579.0,126006.0,96807.0,78504.0,17250.83568,28221.36
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-04,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,193159.0,1006.298748,3760.0,186884.0532,0.0,100411.0,87116.0,65097.0,51665.0,17250.83568,19492.27
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-05,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,108606.0,1006.298748,2009.0,186884.0532,0.0,48953.0,40594.0,27863.0,21479.0,17250.83568,6655.05
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-06,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,63940.0,1006.298748,952.0,186884.0532,0.0,27674.0,22672.0,20807.0,18614.0,17250.83568,4407.6
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-07,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,120697.0,1006.298748,1835.0,186884.0532,0.0,50741.0,41629.0,38070.0,33268.0,17250.83568,8453.15
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-08,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,128144.0,1006.298748,1937.0,186884.0532,0.0,54644.0,45173.0,41480.0,36142.0,17250.83568,8812.529999999999
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-09,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,126744.0,1006.298748,1846.0,186884.0532,0.0,54299.0,45013.0,41445.0,36116.0,17250.83568,8381.77
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-10,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,119319.0,1006.298748,1764.0,186884.0532,0.0,52424.0,43200.0,39606.0,34773.0,17250.83568,7882.6900000000005
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-11,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,150415.0,1006.298748,2229.0,186884.0532,0.0,59424.0,47544.0,43055.0,38195.0,17250.83568,8367.880000000001
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-12,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,212095.0,1006.298748,2783.0,186884.0532,0.0,67652.0,51851.0,45858.0,40479.0,17250.83568,8296.63
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-13,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,,1006.298748,,186884.0532,,,,,,17250.83568,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-14,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,,1006.298748,,186884.0532,,,,,,17250.83568,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Skept_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-15,Media Plan,AP/TL,Metro + Non-Metro,Skeptical Deal Seekers,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,287513.928,,1006.298748,,186884.0532,,,,,,17250.83568,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Value_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-22,Media Plan,AP/TL,Metro + Non-Metro,Value Maximiser,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,385070.4,,1347.7464000000002,,250295.76,,,,,,23104.224,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Value_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-23,Media Plan,AP/TL,Metro + Non-Metro,Value Maximiser,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,385070.4,,1347.7464000000002,,250295.76,,,,,,23104.224,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Value_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-24,Media Plan,AP/TL,Metro + Non-Metro,Value Maximiser,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,385070.4,,1347.7464000000002,,250295.76,,,,,,23104.224,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Value_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-25,Media Plan,AP/TL,Metro + Non-Metro,Value Maximiser,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,385070.4,,1347.7464000000002,,250295.76,,,,,,23104.224,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Value_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-26,Media Plan,AP/TL,Metro + Non-Metro,Value Maximiser,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,385070.4,,1347.7464000000002,,250295.76,,,,,,23104.224,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Value_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-27,Media Plan,AP/TL,Metro + Non-Metro,Value Maximiser,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,385070.4,,1347.7464000000002,,250295.76,,,,,,23104.224,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Value_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-28,Media Plan,AP/TL,Metro + Non-Metro,Value Maximiser,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,385070.4,,1347.7464000000002,,250295.76,,,,,,23104.224,
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Value_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-29,Media Plan,AP/TL,Metro + Non-Metro,Value Maximiser,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,385070.4,52203.0,1347.7464000000002,1116.0,250295.76,0.0,31577.0,28599.0,22322.0,18466.0,23104.224,7649.94
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Value_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-30,Media Plan,AP/TL,Metro + Non-Metro,Value Maximiser,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,385070.4,100999.0,1347.7464000000002,2196.0,250295.76,0.0,61933.0,56393.0,44706.0,36939.0,23104.224,21269.85
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Value_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-08-31,Media Plan,AP/TL,Metro + Non-Metro,Value Maximiser,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,385070.4,124447.0,1347.7464000000002,2860.0,250295.76,0.0,73968.0,65279.0,52174.0,43883.0,23104.224,26234.14
XCIR24IN008_Amz CC Aug Q3 24,AP/TL_Metro_Value_Socia_Meta_Deskt_In_ViAd_20/10_Te_CPM,2024-09-01,Media Plan,AP/TL,Metro + Non-Metro,Value Maximiser,Social,Meta,Desktop+Mobile,Instream,Video Ad,20/10 sec,Telegu,CPM,385070.4,117988.0,1347.7464000000002,2877.0,250295.76,0.0,69339.0,61076.0,48212.0,40403.0,23104.224,24636.48
