Geo,Cohort,Genre,Publisher_x,Devices,Section,Ad Unit,Ad Size,Creatives,Language,Targeting,Deal Type,DV,DCM,#Days,Est Imp,CTR%,VTR,Est Video Views,Est Clicks,Reach,Avg Freq,Net Rate,DMP Data Cost,Total Net Cost,eCPM,eCPC,Start Date,End Date,Line_Item,Total_Days,Campaign Name,Phase/inputs,Number_of_Days,Date,Publisher_y,Line Item Name,Impressions,Clicks,Views,25% Views,50% Views,75% Views,100% Views,Spends
UP + UK,SUF,Entertainment,PMP OTT (Rest),Desktop+Mobile,Midroll (non-skip),Video Ad,10 sec,Refer to Sting Details,Hinglish,Socially Upmarket Family (SUF),CPM,N,Y,1.0,40416.49999999999,0.012,0.85,34354.024999999994,484.99799999999993,80832.99999999999,1.0,90,,3637.485,90.0,7.5,2024-09-18,2024-09-19,UP + _SUF_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_SoUpFa(S_CPM,2,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,PMP,UP + _SUF_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_SoUpFa(S_CPM,63929.0,159.0,0.0,0.0,0.0,0.0,54894.0,5753.61
UP + UK,SUF,Entertainment,PMP OTT (Rest),Desktop+Mobile,Midroll (non-skip),Video Ad,10 sec,Refer to Sting Details,Hinglish,Socially Upmarket Family (SUF),CPM,N,Y,1.0,40416.49999999999,0.012,0.85,34354.024999999994,484.99799999999993,80832.99999999999,1.0,90,,3637.485,90.0,7.5,2024-09-18,2024-09-19,UP + _SUF_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_SoUpFa(S_CPM,2,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,PMP,UP + _SUF_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_SoUpFa(S_CPM,20390.0,66.0,0.0,0.0,0.0,0.0,17100.0,1835.1
UP + UK,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,230216.17252119657,0.015,,0.0,3453.2425878179483,306954.8966949288,6.0,105,,24172.69811472564,105.0,7,2024-09-18,2024-09-25,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,DSP,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,52003.0,73.0,0.0,0.0,0.0,0.0,0.0,5460.3150000000005
UP + UK,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,230216.17252119657,0.015,,0.0,3453.2425878179483,306954.8966949288,6.0,105,,24172.69811472564,105.0,7,2024-09-18,2024-09-25,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,DSP,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,87248.0,536.0,0.0,0.0,0.0,0.0,0.0,9161.039999999999
UP + UK,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,230216.17252119657,0.015,,0.0,3453.2425878179483,306954.8966949288,6.0,105,,24172.69811472564,105.0,7,2024-09-18,2024-09-25,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,3,2024-09-20,DSP,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,712024.0,7165.0,0.0,0.0,0.0,0.0,0.0,74762.52
UP + UK,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,230216.17252119657,0.015,,0.0,3453.2425878179483,306954.8966949288,6.0,105,,24172.69811472564,105.0,7,2024-09-18,2024-09-25,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,4,2024-09-21,DSP,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,325284.0,8039.0,0.0,0.0,0.0,0.0,0.0,34154.82
UP + UK,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,230216.17252119657,0.015,,0.0,3453.2425878179483,306954.8966949288,6.0,105,,24172.69811472564,105.0,7,2024-09-18,2024-09-25,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,5,2024-09-22,DSP,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,196077.0,2275.0,0.0,0.0,0.0,0.0,0.0,20588.085
UP + UK,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,230216.17252119657,0.015,,0.0,3453.2425878179483,306954.8966949288,6.0,105,,24172.69811472564,105.0,7,2024-09-18,2024-09-25,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,6,2024-09-23,DSP,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,150402.0,11453.0,0.0,0.0,0.0,0.0,0.0,15792.21
UP + UK,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,230216.17252119657,0.015,,0.0,3453.2425878179483,306954.8966949288,6.0,105,,24172.69811472564,105.0,7,2024-09-18,2024-09-25,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,7,2024-09-24,DSP,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,173484.0,13091.0,0.0,0.0,0.0,0.0,0.0,18215.82
UP + UK,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,230216.17252119657,0.015,,0.0,3453.2425878179483,306954.8966949288,6.0,105,,24172.69811472564,105.0,7,2024-09-18,2024-09-25,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,8,2024-09-25,DSP,UP + _SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,135405.0,10166.0,0.0,0.0,0.0,0.0,0.0,14217.525
UP + UK,VM,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target Freq),N,Y,1.0,849992.0627399501,0.0041,0.75,637494.0470549626,3484.967457233796,1274988.0941099252,6.0,110,,93499.12690139451,110.0,26.82926829268293,2024-09-18,2024-09-26,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,Youtube,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,721292.0,2424.0,0.0,675715.0,651433.0,636032.0,624493.0,79342.12
UP + UK,VM,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target Freq),N,Y,1.0,849992.0627399501,0.0041,0.75,637494.0470549626,3484.967457233796,1274988.0941099252,6.0,110,,93499.12690139451,110.0,26.82926829268293,2024-09-18,2024-09-26,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,Youtube,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,918934.0,3726.0,0.0,866760.0,833351.0,811616.0,795193.0,101082.73999999999
UP + UK,VM,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target Freq),N,Y,1.0,849992.0627399501,0.0041,0.75,637494.0470549626,3484.967457233796,1274988.0941099252,6.0,110,,93499.12690139451,110.0,26.82926829268293,2024-09-18,2024-09-26,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,3,2024-09-20,Youtube,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,1036752.0,4825.0,0.0,986700.0,949121.0,924270.0,904758.0,114042.72
UP + UK,VM,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target Freq),N,Y,1.0,849992.0627399501,0.0041,0.75,637494.0470549626,3484.967457233796,1274988.0941099252,6.0,110,,93499.12690139451,110.0,26.82926829268293,2024-09-18,2024-09-26,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,4,2024-09-21,Youtube,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,779118.0,2984.0,0.0,745813.0,725765.0,712304.0,701559.0,85702.98
UP + UK,VM,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target Freq),N,Y,1.0,849992.0627399501,0.0041,0.75,637494.0470549626,3484.967457233796,1274988.0941099252,6.0,110,,93499.12690139451,110.0,26.82926829268293,2024-09-18,2024-09-26,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,5,2024-09-22,Youtube,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,941374.0,4301.0,0.0,898684.0,870857.0,852080.0,836935.0,103551.14
UP + UK,VM,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target Freq),N,Y,1.0,849992.0627399501,0.0041,0.75,637494.0470549626,3484.967457233796,1274988.0941099252,6.0,110,,93499.12690139451,110.0,26.82926829268293,2024-09-18,2024-09-26,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,6,2024-09-23,Youtube,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,834592.0,2539.0,0.0,799781.0,779025.0,764621.0,752262.0,91805.12
UP + UK,VM,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target Freq),N,Y,1.0,849992.0627399501,0.0041,0.75,637494.0470549626,3484.967457233796,1274988.0941099252,6.0,110,,93499.12690139451,110.0,26.82926829268293,2024-09-18,2024-09-26,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,7,2024-09-24,Youtube,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,909949.0,3196.0,0.0,880138.0,859565.0,844552.0,832103.0,100094.39
UP + UK,VM,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target Freq),N,Y,1.0,849992.0627399501,0.0041,0.75,637494.0470549626,3484.967457233796,1274988.0941099252,6.0,110,,93499.12690139451,110.0,26.82926829268293,2024-09-18,2024-09-26,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,8,2024-09-25,Youtube,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,907356.0,3313.0,0.0,873814.0,850900.0,835068.0,821892.0,99809.16
UP + UK,VM,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target Freq),N,Y,1.0,849992.0627399501,0.0041,0.75,637494.0470549626,3484.967457233796,1274988.0941099252,6.0,110,,93499.12690139451,110.0,26.82926829268293,2024-09-18,2024-09-26,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,9,2024-09-26,Youtube,UP + _VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,614330.0,2383.0,0.0,582669.0,564140.0,551842.0,542038.0,67576.3
UP + UK,VM,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target freq),N,Y,1.0,3086207.6031003715,0.0043,0.91,2808448.918821338,13270.692693331595,1028735.8677001238,15.0,45,,138879.3421395167,45.0,10.465116279069766,2024-09-22,2024-09-26,UP + _VM_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFVM_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-22,Youtube,UP + _VM_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFVM_CPM (,7119250.0,33769.0,0.0,6959240.0,6779204.0,6654027.0,6559403.0,320366.25
UP + UK,VM,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target freq),N,Y,1.0,3086207.6031003715,0.0043,0.91,2808448.918821338,13270.692693331595,1028735.8677001238,15.0,45,,138879.3421395167,45.0,10.465116279069766,2024-09-22,2024-09-26,UP + _VM_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFVM_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-23,Youtube,UP + _VM_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFVM_CPM (,696252.0,3485.0,0.0,678356.0,657070.0,642931.0,632443.0,31331.34
UP + UK,VM,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target freq),N,Y,1.0,3086207.6031003715,0.0043,0.91,2808448.918821338,13270.692693331595,1028735.8677001238,15.0,45,,138879.3421395167,45.0,10.465116279069766,2024-09-22,2024-09-26,UP + _VM_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFVM_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,3,2024-09-24,Youtube,UP + _VM_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFVM_CPM (,3343784.0,17504.0,0.0,3270384.0,3184771.0,3123324.0,3076795.0,150470.28
UP + UK,VM,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target freq),N,Y,1.0,3086207.6031003715,0.0043,0.91,2808448.918821338,13270.692693331595,1028735.8677001238,15.0,45,,138879.3421395167,45.0,10.465116279069766,2024-09-22,2024-09-26,UP + _VM_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFVM_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,4,2024-09-25,Youtube,UP + _VM_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFVM_CPM (,2737764.0,13356.0,0.0,2680266.0,2610695.0,2560353.0,2521517.0,123199.38
UP + UK,VM,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target freq),N,Y,1.0,3086207.6031003715,0.0043,0.91,2808448.918821338,13270.692693331595,1028735.8677001238,15.0,45,,138879.3421395167,45.0,10.465116279069766,2024-09-22,2024-09-26,UP + _VM_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFVM_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,5,2024-09-26,Youtube,UP + _VM_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFVM_CPM (,2019362.0,10105.0,0.0,1973090.0,1917699.0,1880629.0,1853212.0,90871.29000000001
UP + UK,VM,Entertainment,PMP OTT (Rest),Desktop+Mobile,Midroll (non-skip),Video Ad,10 sec,Refer to Sting Details,Hinglish,Value Maximisers (VM),CPM,N,Y,1.0,63884.50000000001,0.012,0.85,54301.825,766.6140000000001,127769.0,1.0,90,,5749.605000000001,90.0,7.5,2024-09-18,2024-09-19,UP + _VM_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_VaMa(V_CPM,2,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,PMP,UP + _VM_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_VaMa(V_CPM,112794.0,175.0,0.0,0.0,0.0,0.0,96833.0,10151.460000000001
UP + UK,VM,Entertainment,PMP OTT (Rest),Desktop+Mobile,Midroll (non-skip),Video Ad,10 sec,Refer to Sting Details,Hinglish,Value Maximisers (VM),CPM,N,Y,1.0,63884.50000000001,0.012,0.85,54301.825,766.6140000000001,127769.0,1.0,90,,5749.605000000001,90.0,7.5,2024-09-18,2024-09-19,UP + _VM_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_VaMa(V_CPM,2,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,PMP,UP + _VM_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_VaMa(V_CPM,17464.0,56.0,0.0,0.0,0.0,0.0,14492.0,1571.76
UP + UK,VM,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL, CEPC, TV, OHL
NTA - WL, SL, OHL, Consumables",English,"18-44 MF, VM",CPM,Y,Y,1.0,626259.6597200428,0.015,,0.0,9393.894895800642,626259.6597200428,8.0,105,,65757.2642706045,105.0,7.000000000000001,2024-09-18,2024-09-25,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,DSP,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,54972.0,79.0,0.0,0.0,0.0,0.0,0.0,5772.06
UP + UK,VM,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL, CEPC, TV, OHL
NTA - WL, SL, OHL, Consumables",English,"18-44 MF, VM",CPM,Y,Y,1.0,626259.6597200428,0.015,,0.0,9393.894895800642,626259.6597200428,8.0,105,,65757.2642706045,105.0,7.000000000000001,2024-09-18,2024-09-25,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,DSP,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,87317.0,432.0,0.0,0.0,0.0,0.0,0.0,9168.285
UP + UK,VM,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL, CEPC, TV, OHL
NTA - WL, SL, OHL, Consumables",English,"18-44 MF, VM",CPM,Y,Y,1.0,626259.6597200428,0.015,,0.0,9393.894895800642,626259.6597200428,8.0,105,,65757.2642706045,105.0,7.000000000000001,2024-09-18,2024-09-25,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,3,2024-09-20,DSP,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,1870219.0,14912.0,0.0,0.0,0.0,0.0,0.0,196372.995
UP + UK,VM,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL, CEPC, TV, OHL
NTA - WL, SL, OHL, Consumables",English,"18-44 MF, VM",CPM,Y,Y,1.0,626259.6597200428,0.015,,0.0,9393.894895800642,626259.6597200428,8.0,105,,65757.2642706045,105.0,7.000000000000001,2024-09-18,2024-09-25,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,4,2024-09-21,DSP,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,583565.0,15445.0,0.0,0.0,0.0,0.0,0.0,61274.325
UP + UK,VM,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL, CEPC, TV, OHL
NTA - WL, SL, OHL, Consumables",English,"18-44 MF, VM",CPM,Y,Y,1.0,626259.6597200428,0.015,,0.0,9393.894895800642,626259.6597200428,8.0,105,,65757.2642706045,105.0,7.000000000000001,2024-09-18,2024-09-25,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,5,2024-09-22,DSP,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,591230.0,6465.0,0.0,0.0,0.0,0.0,0.0,62079.15
UP + UK,VM,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL, CEPC, TV, OHL
NTA - WL, SL, OHL, Consumables",English,"18-44 MF, VM",CPM,Y,Y,1.0,626259.6597200428,0.015,,0.0,9393.894895800642,626259.6597200428,8.0,105,,65757.2642706045,105.0,7.000000000000001,2024-09-18,2024-09-25,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,6,2024-09-23,DSP,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,587738.0,40712.0,0.0,0.0,0.0,0.0,0.0,61712.49
UP + UK,VM,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL, CEPC, TV, OHL
NTA - WL, SL, OHL, Consumables",English,"18-44 MF, VM",CPM,Y,Y,1.0,626259.6597200428,0.015,,0.0,9393.894895800642,626259.6597200428,8.0,105,,65757.2642706045,105.0,7.000000000000001,2024-09-18,2024-09-25,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,7,2024-09-24,DSP,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,611675.0,46181.0,0.0,0.0,0.0,0.0,0.0,64225.875
UP + UK,VM,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL, CEPC, TV, OHL
NTA - WL, SL, OHL, Consumables",English,"18-44 MF, VM",CPM,Y,Y,1.0,626259.6597200428,0.015,,0.0,9393.894895800642,626259.6597200428,8.0,105,,65757.2642706045,105.0,7.000000000000001,2024-09-18,2024-09-25,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,8,2024-09-25,DSP,UP + _VM_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFVM_CPM,585687.0,33896.0,0.0,0.0,0.0,0.0,0.0,61497.135
UP + UK,SDS,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SDS",CPM (Target Freq),N,Y,1.0,733019.4081614028,0.0041,0.75,549764.5561210521,3005.3795734617515,1099529.1122421045,6.0,110,,80632.13489775431,110.0,26.829268292682926,2024-09-18,2024-09-26,UP + _SDS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSD_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,Youtube,UP + _SDS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSD_CPM (,600750.0,2259.0,0.0,564172.0,543719.0,530979.0,521365.0,66082.5
UP + UK,SDS,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SDS",CPM (Target Freq),N,Y,1.0,733019.4081614028,0.0041,0.75,549764.5561210521,3005.3795734617515,1099529.1122421045,6.0,110,,80632.13489775431,110.0,26.829268292682926,2024-09-18,2024-09-26,UP + _SDS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSD_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,Youtube,UP + _SDS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSD_CPM (,784310.0,3468.0,0.0,747383.0,723955.0,707965.0,695829.0,86274.1
UP + UK,SDS,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SDS",CPM (Target Freq),N,Y,1.0,733019.4081614028,0.0041,0.75,549764.5561210521,3005.3795734617515,1099529.1122421045,6.0,110,,80632.13489775431,110.0,26.829268292682926,2024-09-18,2024-09-26,UP + _SDS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSD_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,3,2024-09-20,Youtube,UP + _SDS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSD_CPM (,931926.0,3866.0,0.0,890658.0,860550.0,840412.0,824474.0,102511.86
